City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Talnakh,RU,69.4865,88.3972,17.92,91,36,1.61,scattered clouds
347,Nouakchott,MR,18.0858,-15.9785,84.13,79,35,13.82,scattered clouds
348,Mogadishu,SO,2.0371,45.3438,77.7,85,32,13.09,scattered clouds
349,Naples,IT,40.8333,14.25,69.85,77,20,1.14,few clouds
350,Atar,MR,20.5169,-13.0499,88.2,26,50,3.13,scattered clouds
351,West Bay,KY,19.3667,-81.4167,82.47,83,20,1.01,few clouds
352,Muros,ES,42.7762,-9.0603,56.84,96,94,16.24,overcast clouds
353,Boende,CD,-0.2167,20.8667,70.77,91,99,0.83,overcast clouds
354,Batsfjord,NO,70.6345,29.7185,53.53,87,95,23.71,overcast clouds
355,Egvekinot,RU,66.3167,-179.1667,18.0,92,85,4.23,overcast clouds
356,Pathein,MM,16.7833,94.7333,80.87,83,96,1.57,overcast clouds
357,Oktyabrskiy,RU,54.4815,53.471,44.53,92,100,3.27,overcast clouds
358,Waitati,NZ,-45.75,170.5667,52.81,80,100,2.62,overcast clouds
359,Puerto Quijarro,BO,-17.7833,-57.7667,82.24,51,18,2.51,few clouds
360,Centralina,BR,-18.5839,-49.1994,82.2,46,2,3.27,clear sky
361,Leningradskiy,RU,69.3833,178.4167,20.98,72,13,8.9,few clouds
362,San Cristobal,VE,7.7669,-72.225,75.38,87,17,2.26,few clouds
363,Laguna,US,38.421,-121.4238,86.11,30,1,8.05,clear sky
364,Ust-Ishim,RU,57.6935,71.1665,31.98,92,100,5.17,overcast clouds
365,Kedougou,SN,12.5579,-12.1743,75.0,90,17,3.31,few clouds
366,Dauphin,CA,51.1494,-100.0502,51.94,71,1,3.44,haze
367,Magadan,RU,59.5667,150.8,43.95,71,100,6.02,overcast clouds
368,Chapais,CA,49.7834,-74.8492,42.58,81,0,4.23,clear sky
369,Sabaudia,IT,41.3003,13.0282,68.77,80,57,8.01,broken clouds
370,Ayan,RU,56.45,138.1667,44.58,51,100,2.82,overcast clouds
371,Kerema,PG,-7.9631,145.7785,81.39,80,100,2.44,moderate rain
372,Borodino,RU,55.9106,94.8983,38.07,76,100,14.72,overcast clouds
373,Sawakin,SD,19.1059,37.3321,82.92,58,89,10.71,overcast clouds
374,Ponta Delgada,PT,37.7333,-25.6667,73.51,88,40,10.36,scattered clouds
375,Kavieng,PG,-2.5744,150.7967,85.26,64,21,4.5,few clouds
376,Bengkulu,ID,-3.8004,102.2655,81.16,74,28,1.97,scattered clouds
377,San Policarpo,PH,12.1791,125.5072,84.43,73,90,4.88,light rain
378,Atambua,ID,-9.1061,124.8925,87.01,49,7,3.11,clear sky
379,Camara De Lobos,PT,32.6333,-16.9667,72.72,86,20,6.91,few clouds
380,Alyangula,AU,-13.8483,136.4192,91.27,52,95,8.05,overcast clouds
381,Itarema,BR,-2.9248,-39.9167,78.53,82,3,15.9,clear sky
382,Uvinza,TZ,-5.1036,30.3911,70.86,73,97,2.91,overcast clouds
383,Padang,ID,-0.9492,100.3543,80.65,70,92,0.96,overcast clouds
384,Sunland Park,US,31.7965,-106.58,75.61,36,1,1.99,clear sky
385,Les Cayes,HT,18.2,-73.75,78.84,77,41,2.82,scattered clouds
386,Bingol,TR,38.8847,40.4939,60.04,56,23,5.37,few clouds
387,Koulamoutou,GA,-1.1303,12.4736,70.47,99,98,0.29,light rain
388,Denpasar,ID,-8.65,115.2167,78.46,88,75,13.8,broken clouds
389,Lere,NG,10.387,8.5726,69.35,71,98,3.31,overcast clouds
390,Sao Filipe,CV,14.8961,-24.4956,79.54,81,71,8.86,broken clouds
391,Niksar,TR,40.5917,36.9517,54.88,91,96,2.48,overcast clouds
392,Aykhal,RU,66.0,111.5,34.41,41,64,2.06,broken clouds
393,Kamaishi,JP,39.2667,141.8833,68.95,53,0,3.78,clear sky
394,Okhotsk,RU,59.3833,143.3,43.9,60,95,13.87,overcast clouds
395,Encheng,CN,22.1839,112.3026,84.65,72,3,5.3,clear sky
396,Goroka,PG,-6.0834,145.3873,73.53,74,98,1.81,overcast clouds
397,Juneau,US,58.3019,-134.4197,43.84,96,100,1.99,light rain
398,Matay,EG,28.419,30.7792,70.16,69,0,11.05,clear sky
399,Uaua,BR,-9.8414,-39.4817,74.19,67,0,16.84,clear sky
400,Puri,IN,19.8,85.85,84.38,74,58,11.41,broken clouds
401,Faanui,PF,-16.4833,-151.75,78.85,72,13,13.49,few clouds
402,Rabo De Peixe,PT,37.8,-25.5833,72.28,85,40,10.36,scattered clouds
403,Bida,NG,9.0833,6.0167,74.77,90,9,1.32,moderate rain
404,Shatsk,RU,54.0258,41.7119,36.84,90,14,3.0,few clouds
405,Deputatskiy,RU,69.3,139.9,20.37,81,15,3.94,few clouds
406,Wanning,CN,18.8003,110.3967,83.52,74,39,4.38,scattered clouds
407,Ola,RU,59.5833,151.2833,43.79,69,100,9.06,overcast clouds
408,Port Macquarie,AU,-31.4333,152.9167,79.38,44,6,8.25,clear sky
409,Batemans Bay,AU,-35.7167,150.1833,70.99,52,42,8.05,scattered clouds
410,Impfondo,CG,1.6381,18.0667,70.0,96,100,1.48,overcast clouds
411,Dallas,US,32.7668,-96.7836,80.49,76,61,3.98,broken clouds
412,Roebourne,AU,-20.7833,117.1333,80.64,23,5,10.78,clear sky
413,San Quintin,MX,30.4833,-115.95,75.04,53,77,4.92,broken clouds
414,Contamana,PE,-7.3333,-75.0167,78.78,65,8,2.17,clear sky
415,Voh,NC,-20.9667,164.7,79.45,68,66,5.93,broken clouds
416,Namibe,AO,-15.1961,12.1522,58.21,88,11,4.5,few clouds
417,Husavik,IS,66.0449,-17.3389,40.91,98,100,25.81,overcast clouds
418,Gornyy,RU,55.1153,83.9059,33.8,96,100,9.73,light rain
419,Tilichiki,RU,60.4667,166.1,41.27,80,100,6.69,overcast clouds
420,Areosa,PT,41.7178,-8.8571,63.32,85,100,17.38,overcast clouds
421,Carazinho,BR,-28.2839,-52.7864,62.58,93,100,5.77,overcast clouds
422,Connersville,US,39.6412,-85.1411,72.34,85,100,7.61,overcast clouds
423,Gobabis,NA,-22.45,18.9667,48.33,24,0,8.19,clear sky
424,Plerin,FR,48.5425,-2.7798,53.92,96,100,5.01,moderate rain
425,Praia,CV,14.9215,-23.5087,79.34,78,20,10.36,few clouds
426,Vanimo,PG,-2.6741,141.3028,82.67,79,100,0.89,overcast clouds
427,San Luis,AR,-33.295,-66.3356,49.39,19,0,14.07,clear sky
428,Ibra,OM,22.6906,58.5334,76.68,81,100,11.5,overcast clouds
429,General Roca,AR,-39.0333,-67.5833,52.2,37,1,23.6,clear sky
430,Silifke,TR,36.3778,33.9344,72.28,40,0,12.12,clear sky
431,Conceicao Do Araguaia,BR,-8.2578,-49.2647,73.2,87,79,6.22,broken clouds
432,Hami,CN,42.8,93.45,51.21,34,100,9.8,overcast clouds
433,Grindavik,IS,63.8424,-22.4338,40.95,81,75,29.93,broken clouds
434,San Ignacio,BZ,17.1561,-89.0714,75.34,100,0,4.61,clear sky
435,Northam,GB,51.0333,-4.2167,53.65,78,49,11.88,scattered clouds
436,Lubango,AO,-14.9172,13.4925,57.87,28,17,5.26,few clouds
437,Paragominas,BR,-2.9667,-47.4833,71.89,94,99,2.98,overcast clouds
438,Lufilufi,WS,-13.8745,-171.5986,92.98,75,91,19.15,overcast clouds
439,Wladyslawowo,PL,54.7909,18.4009,55.94,80,100,15.64,overcast clouds
440,Port Keats,AU,-14.25,129.55,90.99,42,41,9.19,scattered clouds
441,Qostanay,KZ,53.1667,63.5833,39.49,93,40,8.95,scattered clouds
442,Alihe,CN,50.5667,123.7167,43.38,51,100,9.69,overcast clouds
443,Superior,US,46.7208,-92.1041,66.02,96,90,3.44,overcast clouds
444,Quelimane,MZ,-17.8786,36.8883,76.95,73,0,11.99,clear sky
445,Shwebo,MM,22.5667,95.7,79.43,80,10,9.78,clear sky
446,Galesong,ID,-5.3166,119.3661,86.02,59,69,11.88,broken clouds
447,Tabory,RU,58.5198,64.5495,30.79,88,61,7.09,broken clouds
448,Pulandian,CN,39.3953,121.9669,75.33,77,99,12.55,overcast clouds
449,Enshi,CN,30.3,109.4833,82.11,69,5,3.27,clear sky
450,Ostrovnoy,RU,68.0531,39.5131,46.99,86,100,17.11,overcast clouds
451,Baghdad,IQ,33.3406,44.4009,73.31,35,41,3.44,scattered clouds
452,Tonekabon,IR,36.8163,50.8738,64.35,88,100,1.99,overcast clouds
453,Fez,MA,34.0372,-4.9998,61.05,63,0,3.44,clear sky
454,Homer,US,59.6425,-151.5483,40.8,66,100,15.99,overcast clouds
455,Rudbar,AF,30.15,62.6,61.79,31,14,12.21,few clouds
456,Acajutla,SV,13.5928,-89.8275,79.66,83,54,4.34,broken clouds
457,Urumqi,CN,43.801,87.6005,41.95,65,0,2.24,clear sky
458,At-Bashi,KG,41.1702,75.8106,38.89,85,86,2.26,overcast clouds
459,Bethel,US,41.3712,-73.414,66.56,86,52,4.99,broken clouds
460,Jaguaruna,BR,-28.615,-49.0256,67.24,90,100,5.03,overcast clouds
461,Whitehorse,CA,60.7161,-135.0538,41.77,56,75,11.99,broken clouds
462,Lata,PT,40.1629,-8.3327,67.05,93,100,12.19,overcast clouds
463,Praia Da Vitoria,PT,38.7333,-27.0667,70.75,94,75,11.1,broken clouds
464,Raudeberg,NO,61.9875,5.1352,54.27,66,100,3.0,light rain
465,Nsanje,MW,-16.92,35.262,77.05,63,0,0.45,clear sky
466,Byron Bay,AU,-28.65,153.6167,84.06,40,15,2.93,few clouds
467,Biga,TR,40.2281,27.2422,63.05,62,95,12.91,overcast clouds
468,Champerico,GT,14.3,-91.9167,83.35,78,95,2.33,overcast clouds
469,Riachao,BR,-7.3619,-46.6172,75.4,75,39,3.94,scattered clouds
470,Gurupi,BR,-11.7292,-49.0686,81.07,56,11,0.85,few clouds
471,Malangali,TZ,-8.5667,34.85,58.21,79,20,6.31,few clouds
472,Manjacaze,MZ,-24.7117,33.8828,70.65,83,100,5.93,overcast clouds
473,Erzin,TR,36.9559,36.2,63.12,73,5,2.21,clear sky
474,Mayo,US,38.8876,-76.5119,70.56,91,100,1.01,overcast clouds
475,Bougouni,ML,11.417,-7.479,71.22,90,89,4.94,overcast clouds
476,Nyuksenitsa,RU,60.4128,44.2397,42.64,94,100,1.92,overcast clouds
477,Bara,NG,10.3744,10.7288,73.9,90,89,5.23,overcast clouds
478,Ilheus,BR,-14.7889,-39.0494,78.62,83,20,13.8,few clouds
479,Tateyama,JP,34.9833,139.8667,81.14,75,0,6.98,clear sky
480,Nizhniy Odes,RU,63.6445,54.856,34.66,65,100,2.42,overcast clouds
481,Sambava,MG,-14.2667,50.1667,67.62,84,41,8.32,scattered clouds
482,Biak,ID,-0.9131,122.8766,82.71,71,75,3.96,broken clouds
483,Mandalgovi,MN,45.7625,106.2708,35.11,58,6,15.14,clear sky
484,Mahonda,TZ,-6.45,39.4667,72.16,75,59,10.54,broken clouds
485,Lagoa,PT,39.05,-27.9833,69.69,86,99,11.65,overcast clouds
486,Paducah,US,37.0834,-88.6001,71.62,95,27,8.3,scattered clouds
487,Nanchang,CN,28.6833,115.8833,88.99,42,0,5.91,clear sky
488,Koungou,YT,-12.7336,45.2042,76.71,73,75,4.61,broken clouds
489,Sobral,BR,-3.6861,-40.3497,78.4,59,5,3.96,clear sky
490,Zhezkazgan,KZ,47.8043,67.7144,43.38,54,100,6.44,light rain
491,Penzance,GB,50.1186,-5.5371,54.61,68,93,18.63,overcast clouds
492,Shieli,KZ,44.1667,66.75,44.08,54,0,8.75,clear sky
493,Neverkino,RU,52.7854,46.7417,38.75,90,3,5.06,clear sky
494,Broken Hill,AU,-31.95,141.4333,78.51,19,40,19.57,scattered clouds
495,Batagay-Alyta,RU,67.8006,130.4114,24.31,69,6,1.81,clear sky
496,Luderitz,NA,-26.6481,15.1594,54.99,71,0,23.94,clear sky
497,Umea,SE,63.8284,20.2597,48.13,93,75,12.66,broken clouds
498,Otane,NZ,-39.8833,176.6333,61.39,46,100,3.91,overcast clouds
499,Bennington,US,42.8781,-73.1968,63.01,89,25,2.93,scattered clouds
500,Liverpool,GB,53.4106,-2.9779,48.15,82,0,1.01,clear sky
501,Agadez,NE,19.75,10.25,76.84,23,0,11.12,clear sky
502,Bacalar,MX,18.6667,-88.3833,77.74,85,39,4.88,scattered clouds
503,Gayny,RU,60.3071,54.3241,31.73,91,99,3.96,overcast clouds
504,Novaya Mayna,RU,54.15,49.75,46.44,90,100,3.29,overcast clouds
505,Shimoda,JP,34.6667,138.95,75.11,69,5,14.25,clear sky
506,Muisne,EC,0.6,-80.0333,74.64,87,100,11.36,light rain
507,Xining,CN,36.6167,101.7667,56.05,55,100,2.93,overcast clouds
508,Luxor,EG,25.6989,32.6421,73.45,46,0,3.44,clear sky
509,The Pas,CA,53.8251,-101.2541,53.62,58,1,2.3,clear sky
510,Yiyang,CN,28.5892,112.3283,91.87,50,0,12.91,clear sky
511,Baruun-Urt,MN,46.6806,113.2792,36.81,85,100,9.69,overcast clouds
512,Manzanillo,CU,20.3433,-77.1167,76.78,83,51,7.61,light rain
513,Isla Mujeres,MX,21.2311,-86.731,82.17,79,49,11.95,scattered clouds
514,Vengerovo,RU,55.6848,76.7471,33.35,99,100,6.06,light snow
515,Arlit,NE,18.7369,7.3853,81.73,19,0,9.84,clear sky
516,Tura,IN,25.5198,90.2201,76.91,93,70,4.09,moderate rain
517,Krasnyy Yar,RU,46.5331,48.3456,40.96,56,0,8.05,clear sky
518,Bengbu,CN,32.9408,117.3608,86.81,55,50,14.52,scattered clouds
519,Sabha,LY,27.0377,14.4283,73.36,42,56,10.42,broken clouds
520,San Blas,MX,21.5167,-105.2667,80.42,82,69,4.32,broken clouds
521,Mocuba,MZ,-16.8392,36.9856,77.41,48,1,4.72,clear sky
522,Upington,ZA,-28.4478,21.2561,50.38,62,0,6.91,clear sky
523,Meulaboh,ID,4.1363,96.1285,80.17,78,95,2.26,overcast clouds
524,Yarega,RU,63.4354,53.5765,29.64,90,53,0.25,broken clouds
525,Yinchuan,CN,38.4681,106.2731,68.47,17,94,10.74,overcast clouds
526,Lat Yao,TH,15.751,99.7893,81.55,80,99,3.58,overcast clouds
527,Kasiri,SL,8.9412,-13.1148,74.88,95,100,6.6,light rain
528,Port Hardy,CA,50.6996,-127.4199,51.98,93,75,5.75,broken clouds
529,Balkhash,KZ,46.844,74.9804,38.01,52,40,11.18,scattered clouds
530,Makokou,GA,0.5738,12.8642,68.45,99,98,2.57,overcast clouds
531,Banepa,NP,27.6298,85.5214,66.52,100,75,3.44,broken clouds
532,Huarmey,PE,-10.0681,-78.1522,62.6,85,36,4.72,scattered clouds
533,Colombo,LK,6.9319,79.8478,75.15,81,82,6.26,broken clouds
534,Umm Lajj,SA,25.0213,37.2685,79.41,63,0,12.3,clear sky
535,Sarahan,IN,31.5167,77.8,59.31,79,0,0.09,clear sky
536,Kyra,RU,49.5776,111.9753,35.02,97,100,3.96,overcast clouds
537,Verkhoturye,RU,58.8627,60.8054,27.77,97,45,4.94,scattered clouds
538,Rosehearty,GB,57.697,-2.1132,49.89,84,100,21.59,overcast clouds
539,Severo-Kurilsk,RU,50.6789,156.125,47.12,96,100,18.25,moderate rain
540,Nicolas Bravo,MX,18.45,-88.9167,75.74,87,11,3.15,few clouds
541,Ridgecrest,US,35.6225,-117.6709,81.39,11,0,1.92,clear sky
542,Taltal,CL,-25.4,-70.4833,60.39,69,4,4.5,clear sky
543,Basco,PH,20.4487,121.9702,83.93,68,30,18.92,scattered clouds
544,Marquette,US,46.5333,-87.6335,62.76,94,65,2.51,broken clouds
545,Eruwa,NG,7.5333,3.4167,72.61,99,80,3.42,broken clouds
546,Aloleng,PH,16.1307,119.7824,85.69,67,39,5.77,scattered clouds
547,Mackenzie,CA,55.2999,-123.1698,50.22,43,90,5.75,overcast clouds
548,Crixas,BR,-14.5489,-49.9692,81.88,47,13,3.13,few clouds
549,Arrifes,PT,37.7667,-25.7,71.24,88,40,10.36,scattered clouds
550,Hargeysa,SO,9.56,44.065,73.74,60,93,7.31,overcast clouds
551,Rio Gallegos,AR,-51.6226,-69.2181,46.45,57,0,14.97,clear sky
552,San Jose,US,37.3394,-121.895,86.68,34,0,1.01,clear sky
553,Ust-Tsilma,RU,65.441,52.1498,36.21,78,100,4.36,overcast clouds
554,Talcahuano,CL,-36.7167,-73.1167,47.88,71,0,12.66,clear sky
555,Chase,CA,50.8165,-119.6857,59.14,59,100,4.47,overcast clouds
556,Caceres,ES,39.522,-6.3748,62.8,89,75,9.35,broken clouds
557,Tlacotepec,MX,20.0667,-97.8667,63.25,95,97,0.54,overcast clouds
558,Port Lincoln,AU,-34.7333,135.8667,60.48,55,17,28.19,few clouds
559,Nicoya,CR,10.1483,-85.452,78.35,89,25,0.63,scattered clouds
560,Zyrardow,PL,52.0488,20.446,53.8,100,52,7.87,broken clouds
561,Moose Factory,CA,51.2585,-80.6094,46.38,93,1,3.44,clear sky
562,Fayetteville,US,35.0527,-78.8784,72.12,77,1,1.99,clear sky
563,Abra De Ilog,PH,13.4437,120.7291,85.44,73,76,6.98,broken clouds
564,Nileshwar,IN,12.25,75.1,78.78,90,100,6.11,overcast clouds
565,Shchors,UA,51.8186,31.945,41.18,76,16,6.62,few clouds
566,Nishihara,JP,26.1842,127.7558,87.08,66,40,16.11,scattered clouds
567,Beyneu,KZ,45.3167,55.2,47.01,33,0,6.49,clear sky
568,Madaoua,NE,14.073,5.96,86.02,17,7,3.02,clear sky
569,Nokaneng,BW,-19.6667,22.2667,61.32,24,3,5.28,clear sky
570,Nakamura,JP,32.9833,132.9333,80.73,45,0,4.25,clear sky
571,Port Hueneme,US,34.1478,-119.1951,87.62,71,0,6.71,clear sky
572,Qasigiannguit,GL,68.8193,-51.1922,16.84,90,36,4.29,scattered clouds
573,Pavlovka,RU,52.6897,47.1405,39.51,88,0,5.68,clear sky
574,Tari,NG,12.4086,4.4914,81.23,58,48,7.02,scattered clouds
575,San Lorenzo,PY,-25.3333,-57.5333,74.59,83,0,8.01,clear sky
576,Salto Del Guaira,PY,-24.0625,-54.3069,70.09,85,76,8.46,moderate rain
577,Bilecik,TR,40.0,30.1667,42.42,95,87,2.71,overcast clouds
578,Ugoofaaru,MV,5.6667,73.0,82.33,78,94,16.46,overcast clouds
579,Kaoma,ZM,-14.7833,24.8,67.42,69,100,4.9,overcast clouds
580,Orumiyeh,IR,37.5527,45.0761,49.55,76,0,6.91,clear sky
581,Krasnoborsk,RU,61.5598,45.934,42.67,95,99,2.59,light rain
582,Miles City,US,46.4083,-105.8406,64.51,32,22,5.99,few clouds
583,Rovaniemi,FI,66.5,25.7167,42.21,93,90,6.91,overcast clouds
584,Herat,AF,34.5,62.0,48.06,35,0,13.24,clear sky
585,Chabua,IN,27.4825,95.1736,75.15,100,90,6.91,moderate rain
586,Nalut,LY,30.3333,10.85,71.56,37,0,9.51,clear sky
587,Fairbanks,US,64.8378,-147.7164,35.6,96,90,4.61,mist
588,Faridnagar,IN,28.7667,77.6167,80.74,65,4,2.8,clear sky
589,Roald,NO,62.5833,6.1333,54.34,58,100,12.66,overcast clouds
590,Salym,RU,60.0625,71.4789,29.66,95,100,7.81,overcast clouds
591,Bayan,CN,46.0833,127.4,54.3,79,100,13.62,overcast clouds
592,Abu Samrah,SY,35.3029,37.1841,67.33,80,0,9.55,clear sky
593,Xiantao,CN,30.3833,113.4,89.65,52,1,16.22,clear sky
594,Mwadui,TZ,-3.55,33.6,71.56,46,97,4.38,overcast clouds
595,Okakarara,NA,-20.5833,17.4333,49.71,23,0,5.84,clear sky
596,Tocopilla,CL,-22.092,-70.1979,62.01,70,15,11.18,few clouds
597,Ketchikan,US,55.3422,-131.6461,43.16,90,100,5.23,light rain
598,Lazaro Cardenas,MX,17.9583,-102.2,79.39,78,49,1.86,scattered clouds
599,Ust-Nera,RU,64.5667,143.2,33.96,63,83,0.45,broken clouds
600,Severo-Yeniseyskiy,RU,60.3725,93.0408,32.9,85,100,2.04,overcast clouds
601,Mancio Lima,BR,-7.6142,-72.8958,77.5,71,14,2.37,heavy intensity rain
602,Vigrestad,NO,58.5667,5.7,57.0,84,100,38.43,moderate rain
603,Yeniseysk,RU,58.4497,92.1703,37.2,97,100,5.48,light rain
604,Ossora,RU,59.2353,163.0719,46.0,91,100,10.02,light rain
605,Cerqueira Cesar,BR,-23.0356,-49.1661,64.65,90,100,4.97,overcast clouds
606,Sorland,NO,67.667,12.6934,52.97,84,100,18.01,overcast clouds
607,Saint-Pierre,RE,-21.3393,55.4781,69.48,67,0,6.91,clear sky
608,Skibbereen,IE,51.55,-9.2667,46.2,79,43,21.43,scattered clouds
609,Terra Boa,BR,-23.7681,-52.4442,64.0,98,100,7.54,very heavy rain
610,Kulhudhuffushi,MV,6.6221,73.07,82.89,77,100,15.57,overcast clouds
611,Gold Coast,AU,-28.0,153.4333,85.77,39,68,4.0,broken clouds
612,Belyy Yar,RU,53.6039,91.3903,35.49,69,0,11.18,clear sky
613,Lircay,PE,-12.9896,-74.7205,51.73,78,50,2.86,scattered clouds
614,Nyurba,RU,63.2842,118.3319,36.97,61,90,1.25,overcast clouds
615,Plettenberg Bay,ZA,-34.0527,23.3716,48.11,73,47,9.28,scattered clouds
616,Khor,RU,47.8861,134.9464,54.43,42,99,9.1,light rain
617,Haines Junction,CA,60.7522,-137.5108,40.95,56,100,5.75,overcast clouds
618,Flinders,AU,-34.5833,150.8552,75.38,56,44,3.0,scattered clouds
619,Rocha,UY,-34.4833,-54.3333,53.53,78,100,7.18,light rain
620,Broome,US,42.2506,-75.833,61.99,72,100,1.01,overcast clouds
621,Harper,LR,4.375,-7.7169,77.27,84,96,5.17,light rain
622,Bonthe,SL,7.5264,-12.505,75.56,93,100,3.18,moderate rain
623,Honningsvag,NO,70.9821,25.9704,49.66,82,92,24.58,overcast clouds
624,Gat,IL,31.61,34.7642,71.4,78,21,2.37,few clouds
625,Vila Do Maio,CV,15.1333,-23.2167,79.59,83,35,13.6,scattered clouds
626,Yilan,TW,24.757,121.753,88.09,61,14,8.7,few clouds
627,Nadym,RU,65.5333,72.5167,29.61,82,97,12.39,overcast clouds
628,Lodi,US,38.1302,-121.2725,85.98,34,0,1.01,clear sky
629,Nykoping,SE,58.753,17.0079,56.79,94,75,13.8,broken clouds
630,Ankang,CN,32.68,109.0172,80.37,74,2,1.16,clear sky
631,Antalaha,MG,-14.9003,50.2788,67.73,85,52,5.86,broken clouds
632,Burriana,ES,39.889,-0.085,70.83,88,100,3.69,overcast clouds
633,Auly,UA,48.5271,34.4949,39.88,58,0,7.61,clear sky
634,Rioblanco,CO,3.5308,-75.6806,62.4,87,94,5.5,overcast clouds
635,Surgana,IN,20.5667,73.6167,74.21,88,80,2.8,broken clouds
636,Zunyi,CN,27.6867,106.9072,77.4,63,6,15.68,clear sky
637,Soe,ID,-9.8607,124.284,83.62,43,7,7.25,clear sky
638,Poum,NC,-20.2333,164.0167,75.56,82,1,8.77,clear sky
639,Plunge,LT,55.9114,21.8442,48.0,91,99,10.49,overcast clouds
640,Pedro Ii,BR,-4.4247,-41.4586,74.28,45,5,2.51,clear sky
641,Kenai,US,60.5544,-151.2583,41.14,62,100,7.9,overcast clouds
642,Salalah,OM,17.0151,54.0924,78.46,85,86,5.53,overcast clouds
643,Gornyak,RU,50.9942,81.4661,34.68,71,100,11.27,overcast clouds
644,Kushmurun,KZ,52.4503,64.6311,43.03,81,97,8.63,overcast clouds
645,Edendale,ZA,-29.6528,30.3147,48.63,94,100,4.03,overcast clouds
646,Cockburn Town,TC,21.4612,-71.1419,83.44,66,13,15.79,few clouds
647,Maragogi,BR,-9.0122,-35.2225,75.74,88,18,9.51,few clouds
648,Pindiga,NG,9.9833,10.9333,72.27,88,100,4.79,overcast clouds
649,Bintulu,MY,3.1667,113.0333,79.21,88,20,3.0,light rain
650,Charagua,BO,-19.8,-63.2167,83.52,39,0,13.02,clear sky
651,Pombia,IT,45.653,8.6336,62.56,84,40,4.61,scattered clouds
652,North Bend,US,43.4065,-124.2243,58.86,100,85,10.51,overcast clouds
653,Alassio,IT,44.0039,8.1671,68.58,87,48,9.73,scattered clouds
654,Artyom,AZ,40.4723,50.333,60.94,49,100,9.66,overcast clouds
655,Bera,BD,24.0833,89.6167,82.42,79,94,8.34,overcast clouds
656,Novikovo,RU,51.1537,37.8879,42.3,86,6,4.88,clear sky
657,Mareeba,AU,-17.0,145.4333,97.45,33,4,3.33,clear sky
658,Kysyl-Syr,RU,63.8986,122.7617,36.81,55,13,3.94,few clouds
659,Yeppoon,AU,-23.1333,150.7333,85.78,56,8,10.54,clear sky
660,Sistranda,NO,63.7256,8.834,53.91,74,87,16.04,overcast clouds
661,Ngunguru,NZ,-35.6167,174.5,66.16,74,100,14.56,overcast clouds
662,Pietarsaari,FI,63.65,22.6833,45.9,92,50,13.0,scattered clouds
663,Shirgaon,IN,19.7,72.7,80.67,84,81,6.06,broken clouds
664,Caravelas,BR,-17.7125,-39.2481,75.2,85,2,13.38,clear sky
665,Ndele,CF,8.4109,20.6473,70.12,93,100,3.51,overcast clouds
666,Manzhouli,CN,49.6,117.4333,43.59,57,100,14.9,overcast clouds
667,Hammerfest,NO,70.6634,23.6821,52.25,76,0,4.61,clear sky
668,Sfantu Gheorghe,RO,45.8667,25.7833,37.92,79,0,3.31,clear sky
669,Vaasa,FI,63.096,21.6158,44.94,93,0,9.22,clear sky
670,Omboue,GA,-1.5746,9.2618,76.05,88,100,7.72,light rain
671,Sobolevo,RU,54.4299,31.8996,40.8,83,100,7.07,overcast clouds
672,Huilong,CN,31.8111,121.655,81.99,70,0,22.17,clear sky
673,La Ronge,CA,55.1001,-105.2842,53.85,62,90,4.61,overcast clouds
674,Ukiah,US,39.1502,-123.2078,75.36,34,99,3.47,overcast clouds
675,Bassila,BJ,9.0081,1.6654,71.53,96,83,2.95,broken clouds
676,Kimparana,ML,12.8347,-4.9244,76.15,76,94,7.05,overcast clouds
677,Salinas,US,36.6777,-121.6555,80.42,85,40,3.44,scattered clouds
678,Turayf,SA,31.6725,38.6637,68.25,77,0,9.22,clear sky
679,Amapa,BR,1.0,-52.0,73.09,96,100,3.04,overcast clouds
680,Minab,IR,27.1467,57.0801,85.5,81,69,3.33,broken clouds
681,Lasa,IT,46.6166,10.7002,55.02,95,84,5.03,broken clouds
682,Abnub,EG,27.2696,31.1511,68.22,69,0,11.97,clear sky
683,Weligama,LK,5.9667,80.4167,79.79,80,87,6.4,overcast clouds
684,Lambarene,GA,-0.7001,10.2406,73.85,96,100,3.33,light rain
685,Khani,GE,41.9563,42.9566,53.17,82,100,3.38,light rain
686,Severnoye,RU,56.3491,78.3619,33.28,99,100,5.1,light snow
687,Shadegan,IR,30.6497,48.6647,78.71,14,0,9.82,clear sky
688,Salaverry,PE,-8.2333,-78.9667,59.38,86,60,5.46,broken clouds
689,Usinsk,RU,65.9939,57.5281,31.24,71,41,2.59,scattered clouds
690,Pskov,RU,57.8136,28.3496,44.51,87,0,4.47,clear sky
691,Nyrob,RU,60.733,56.7202,35.38,68,100,3.98,overcast clouds
692,Tuni,IN,17.35,82.55,80.98,83,0,2.64,clear sky
693,Ampanihy,MG,-24.7,44.75,70.11,60,20,5.73,few clouds
